0.200, -1.997e-8
0.199, -2.487e-8
0.198, -2.716e-8
0.197, -2.868e-8
0.196, -2.977e-8
0.195, -3.050e-8
0.194, -3.142e-8
0.193, -3.216e-8
0.192, -3.277e-8
0.191, -3.336e-8
0.190, -3.398e-8
0.189, -3.458e-8
0.188, -3.525e-8
0.187, -3.581e-8
0.186, -3.634e-8
0.185, -3.700e-8
0.184, -3.777e-8
0.183, -3.824e-8
0.182, -3.887e-8
0.181, -3.966e-8
0.180, -4.019e-8
0.179, -4.075e-8
0.178, -4.156e-8
0.177, -4.201e-8
0.176, -4.266e-8
0.175, -4.318e-8
0.174, -4.401e-8
0.173, -4.454e-8
0.172, -4.513e-8
0.171, -4.564e-8
0.170, -4.620e-8
0.169, -4.670e-8
0.168, -4.747e-8
0.167, -4.789e-8
0.166, -4.844e-8
0.165, -4.922e-8
0.164, -4.969e-8
0.163, -5.030e-8
0.162, -5.084e-8
0.161, -5.165e-8
0.160, -5.217e-8
0.159, -5.276e-8
0.158, -5.356e-8
0.157, -5.410e-8
0.156, -5.466e-8
0.155, -5.549e-8
0.154, -5.598e-8
0.153, -5.649e-8
0.152, -5.709e-8
0.151, -5.765e-8
0.150, -5.820e-8
0.149, -5.890e-8
0.148, -5.936e-8
0.147, -5.998e-8
0.146, -6.060e-8
0.145, -6.118e-8
0.144, -6.163e-8
0.143, -6.239e-8
0.142, -6.301e-8
0.141, -6.355e-8
0.140, -6.410e-8
0.139, -6.493e-8
0.138, -6.538e-8
0.137, -6.599e-8
0.136, -6.677e-8
0.135, -6.739e-8
0.134, -6.792e-8
0.133, -6.876e-8
0.132, -6.916e-8
0.131, -6.983e-8
0.130, -7.051e-8
0.129, -7.126e-8
0.128, -7.166e-8
0.127, -7.246e-8
0.126, -7.307e-8
0.125, -7.378e-8
0.124, -7.437e-8
0.123, -7.538e-8
0.122, -7.584e-8
0.121, -7.667e-8
0.120, -7.753e-8
0.119, -7.825e-8
0.118, -7.877e-8
0.117, -7.973e-8
0.116, -8.020e-8
0.115, -8.098e-8
0.114, -8.152e-8
0.113, -8.227e-8
0.112, -8.263e-8
0.111, -8.340e-8
0.110, -8.399e-8
0.109, -8.465e-8
0.108, -8.527e-8
0.107, -8.621e-8
0.106, -8.669e-8
0.105, -8.745e-8
0.104, -8.816e-8
0.103, -8.893e-8
0.102, -8.942e-8
0.101, -9.061e-8
0.100, -9.107e-8
0.099, -9.203e-8
0.098, -9.262e-8
0.097, -9.373e-8
0.096, -9.430e-8
0.095, -9.521e-8
0.094, -9.595e-8
0.093, -9.683e-8
0.092, -9.741e-8
0.091, -9.849e-8
0.090, -9.905e-8
0.089, -1.000e-7
0.088, -1.008e-7
0.087, -1.018e-7
0.086, -1.023e-7
0.085, -1.036e-7
0.084, -1.041e-7
0.083, -1.050e-7
0.082, -1.057e-7
0.081, -1.067e-7
0.080, -1.071e-7
0.079, -1.081e-7
0.078, -1.087e-7
0.077, -1.096e-7
0.076, -1.102e-7
0.075, -1.114e-7
0.074, -1.119e-7
0.073, -1.129e-7
0.072, -1.137e-7
0.071, -1.146e-7
0.070, -1.153e-7
0.069, -1.165e-7
0.068, -1.171e-7
0.067, -1.182e-7
0.066, -1.189e-7
0.065, -1.201e-7
0.064, -1.207e-7
0.063, -1.218e-7
0.062, -1.226e-7
0.061, -1.236e-7
0.060, -1.243e-7
0.059, -1.259e-7
0.058, -1.263e-7
0.057, -1.275e-7
0.056, -1.285e-7
0.055, -1.295e-7
0.054, -1.300e-7
0.053, -1.312e-7
0.052, -1.317e-7
0.051, -1.328e-7
0.050, -1.333e-7
0.049, -1.345e-7
0.048, -1.351e-7
0.047, -1.364e-7
0.046, -1.370e-7
0.045, -1.383e-7
0.044, -1.388e-7
0.043, -1.404e-7
0.042, -1.410e-7
0.041, -1.421e-7
0.040, -1.430e-7
0.039, -1.442e-7
0.038, -1.449e-7
0.037, -1.463e-7
0.036, -1.469e-7
0.035, -1.482e-7
0.034, -1.491e-7
0.033, -1.506e-7
0.032, -1.512e-7
0.031, -1.527e-7
0.030, -1.535e-7
0.029, -1.546e-7
0.028, -1.553e-7
0.027, -1.567e-7
0.026, -1.572e-7
0.025, -1.585e-7
0.024, -1.594e-7
0.023, -1.605e-7
0.022, -1.614e-7
0.021, -1.629e-7
0.020, -1.635e-7
0.019, -1.649e-7
0.018, -1.658e-7
0.017, -1.670e-7
0.016, -1.678e-7
0.015, -1.691e-7
0.014, -1.700e-7
0.013, -1.715e-7
0.012, -1.723e-7
0.011, -1.741e-7
0.010, -1.748e-7
0.009, -1.766e-7
0.008, -1.774e-7
0.007, -1.789e-7
0.006, -1.795e-7
